,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
10993155,10993155,2021-06-23 20:20:45.683304+00:00,x,y,2021-07-02 05:00:00+00:00,2021-07-02 07:00:00+00:00,alpha,True,15.0,1,a-1,10993155,7150.0
18723641,18723641,2021-08-12 17:12:15.291972+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,gamma,True,20.0,1,c-2,18723641,7765.0
954155,954155,2021-01-27 20:20:27.308335+00:00,x,y,2021-01-28 05:15:00+00:00,2021-01-28 07:25:00+00:00,alpha,True,0.0,0,a-1,954155,8739.0
6792478,6792478,2021-05-14 16:23:38.851420+00:00,x,y,2021-05-25 17:00:00+00:00,2021-05-25 18:59:00+00:00,gamma,True,20.0,2,c-6,6792478,8390.0
6803549,6803549,2021-05-14 19:41:42.444773+00:00,x,y,2021-05-21 17:00:00+00:00,2021-05-21 18:59:00+00:00,gamma,True,20.0,1,c-6,6803549,7390.0
17715664,17715664,2021-08-08 10:08:53.140714+00:00,x,y,2021-08-18 14:00:00+00:00,2021-08-18 16:00:00+00:00,gamma,True,20.0,1,c-4,17715664,8525.0
4570533,4570533,2021-04-13 15:29:05.436391+00:00,x,y,2021-04-15 05:00:00+00:00,2021-04-15 07:00:00+00:00,alpha,True,15.0,1,a-1,4570533,8048.0
2800073,2800073,2021-03-07 18:58:32.037290+00:00,x,y,2021-03-10 05:00:00+00:00,2021-03-10 07:00:00+00:00,alpha,True,35.0,1,a-1,2800073,8027.0
4066335,4066335,2021-03-30 17:27:25.276065+00:00,x,y,2021-03-31 13:30:00+00:00,2021-03-31 15:30:00+00:00,alpha,True,15.0,1,a-5,4066335,9798.0
11576544,11576544,2021-06-28 04:59:50.022210+00:00,x,y,2021-07-13 10:00:00+00:00,2021-07-13 12:00:00+00:00,alpha,True,35.0,1,a-7,11576544,8800.0
19278485,19278485,2021-08-15 15:12:26.996479+00:00,x,y,2021-08-16 13:00:00+00:00,2021-08-16 15:00:00+00:00,alpha,True,15.0,1,a-9,19278485,7524.0
3132372,3132372,2021-03-12 15:47:44.319989+00:00,x,y,2021-03-26 13:30:00+00:00,2021-03-26 15:30:00+00:00,alpha,True,35.0,1,a-5,3132372,10799.0
12081116,12081116,2021-07-01 02:06:25.704062+00:00,x,y,2021-07-28 14:00:00+00:00,2021-07-28 16:00:00+00:00,gamma,True,20.0,2,c-4,12081116,13050.0
12689568,12689568,2021-07-04 08:52:03.681998+00:00,x,y,2021-07-30 14:00:00+00:00,2021-07-30 15:55:00+00:00,beta,True,40.0,0,b-9,12689568,8140.0
19665200,19665200,2021-08-17 16:54:36.786712+00:00,x,y,2021-09-05 16:00:00+00:00,2021-09-05 18:00:00+00:00,alpha,True,15.0,1,a-23,19665200,7524.0
19149304,19149304,2021-08-14 21:00:36.680502+00:00,x,y,2021-08-30 07:00:00+00:00,2021-08-30 09:00:00+00:00,alpha,True,15.0,1,a-5,19149304,7524.0
18428608,18428608,2021-08-11 09:53:57.918875+00:00,x,y,2021-08-22 17:00:00+00:00,2021-08-22 18:59:00+00:00,gamma,True,20.0,2,c-6,18428608,18090.0
18269984,18269984,2021-08-10 18:20:59.255787+00:00,x,y,2021-08-16 16:00:00+00:00,2021-08-16 18:00:00+00:00,alpha,True,20.0,1,a-23,18269984,10545.0
13550757,13550757,2021-07-08 19:35:12.613651+00:00,x,y,2021-07-23 16:00:00+00:00,2021-07-23 18:00:00+00:00,alpha,True,35.0,1,a-23,13550757,12645.0
10349533,10349533,2021-06-18 15:41:44.740556+00:00,x,y,2021-07-15 13:00:00+00:00,2021-07-15 15:00:00+00:00,alpha,True,15.0,1,a-9,10349533,6531.0
20456689,20456689,2021-08-22 11:37:13.834110+00:00,x,y,2021-09-05 11:00:00+00:00,2021-09-05 12:55:00+00:00,beta,True,40.0,0,b-69,20456689,9380.0
16879384,16879384,2021-08-02 13:17:08.442312+00:00,x,y,2021-08-11 04:00:00+00:00,2021-08-11 06:00:00+00:00,alpha,True,35.0,1,a-1,16879384,8381.0
11949494,11949494,2021-06-30 09:06:28.390347+00:00,x,y,2021-07-17 04:00:00+00:00,2021-07-17 06:00:00+00:00,alpha,True,35.0,1,a-1,11949494,11072.0
15970437,15970437,2021-07-26 08:43:29.614793+00:00,x,y,2021-07-26 10:00:00+00:00,2021-07-26 12:00:00+00:00,gamma,True,20.0,2,c-2,15970437,11040.0
14368084,14368084,2021-07-14 06:35:25.159548+00:00,x,y,2021-07-15 04:00:00+00:00,2021-07-15 06:00:00+00:00,alpha,True,35.0,1,a-1,14368084,12645.0
3977399,3977399,2021-03-28 16:33:13.727984+00:00,x,y,2021-04-05 05:00:00+00:00,2021-04-05 06:55:00+00:00,beta,True,20.0,0,b-1,3977399,8957.0
7912250,7912250,2021-05-28 03:18:44.907695+00:00,x,y,2021-06-11 17:00:00+00:00,2021-06-11 18:59:00+00:00,gamma,True,20.0,2,c-6,7912250,11425.0
8180873,8180873,2021-05-30 20:09:04.362692+00:00,x,y,2021-06-02 11:00:00+00:00,2021-06-02 13:00:00+00:00,gamma,True,20.0,1,c-4,8180873,10900.0
1857638,1857638,2021-02-18 10:42:31.102438+00:00,x,y,2021-02-21 05:00:00+00:00,2021-02-21 07:00:00+00:00,gamma,True,20.0,1,c-2,1857638,12500.0
13877244,13877244,2021-07-10 22:52:37.052069+00:00,x,y,2021-07-13 13:00:00+00:00,2021-07-13 15:00:00+00:00,alpha,True,35.0,1,a-9,13877244,19545.0
3972616,3972616,2021-03-28 14:38:37.358638+00:00,x,y,2021-04-01 11:00:00+00:00,2021-04-01 13:00:00+00:00,gamma,True,20.0,2,c-4,3972616,10800.0
19045537,19045537,2021-08-14 10:07:24.181790+00:00,x,y,2021-08-19 14:00:00+00:00,2021-08-19 16:00:00+00:00,gamma,True,20.0,2,c-4,19045537,23130.0
5542695,5542695,2021-04-25 21:14:09.684885+00:00,x,y,2021-05-09 17:00:00+00:00,2021-05-09 18:59:00+00:00,gamma,True,20.0,1,c-6,5542695,7640.0
9442600,9442600,2021-06-11 19:14:44.479781+00:00,x,y,2021-06-12 17:00:00+00:00,2021-06-12 18:59:00+00:00,gamma,True,20.0,1,c-6,9442600,10900.0
18899110,18899110,2021-08-13 14:12:19.988800+00:00,x,y,2021-08-23 14:00:00+00:00,2021-08-23 16:00:00+00:00,gamma,True,20.0,2,c-4,18899110,12300.0
14942097,14942097,2021-07-18 09:46:06.006678+00:00,x,y,2021-07-27 16:00:00+00:00,2021-07-27 18:00:00+00:00,alpha,True,35.0,1,a-23,14942097,12645.0
5986415,5986415,2021-05-02 04:32:06.733061+00:00,x,y,2021-05-13 13:30:00+00:00,2021-05-13 15:30:00+00:00,alpha,True,35.0,1,a-5,5986415,5996.0
19245355,19245355,2021-08-15 11:58:31.591586+00:00,x,y,2021-08-15 17:00:00+00:00,2021-08-15 18:59:00+00:00,gamma,True,20.0,2,c-6,19245355,13050.0
2872407,2872407,2021-03-09 03:23:23.152117+00:00,x,y,2021-03-13 17:00:00+00:00,2021-03-13 18:59:00+00:00,gamma,True,20.0,1,c-6,2872407,7640.0
4263254,4263254,2021-04-05 03:47:35.741537+00:00,x,y,2021-04-07 05:00:00+00:00,2021-04-07 07:00:00+00:00,gamma,True,20.0,1,c-2,4263254,9405.0
2263578,2263578,2021-02-27 14:55:54.328082+00:00,x,y,2021-03-19 16:00:00+00:00,2021-03-19 18:10:00+00:00,alpha,True,35.0,1,a-7,2263578,8027.0
10647453,10647453,2021-06-21 06:43:46.468279+00:00,x,y,2021-06-23 07:00:00+00:00,2021-06-23 09:00:00+00:00,alpha,True,35.0,1,a-5,10647453,7150.0
1321217,1321217,2021-02-05 19:13:08.126561+00:00,x,y,2021-02-10 05:15:00+00:00,2021-02-10 07:25:00+00:00,alpha,True,0.0,0,a-1,1321217,8739.0
3400517,3400517,2021-03-17 04:53:17.273800+00:00,x,y,2021-03-20 05:00:00+00:00,2021-03-20 06:55:00+00:00,beta,True,20.0,0,b-1,3400517,9041.0
16702096,16702096,2021-07-31 22:40:25.833915+00:00,x,y,2021-08-19 16:00:00+00:00,2021-08-19 18:00:00+00:00,alpha,True,35.0,1,a-23,16702096,10545.0
198560,198560,2021-01-06 05:12:08.975837+00:00,x,y,2021-01-07 14:00:00+00:00,2021-01-07 15:55:00+00:00,beta,False,40.0,0,b-9,198560,11731.0
11827049,11827049,2021-06-29 13:53:21.767543+00:00,x,y,2021-07-04 16:00:00+00:00,2021-07-04 18:00:00+00:00,alpha,True,15.0,1,a-23,11827049,13592.0
3723492,3723492,2021-03-23 12:49:21.903732+00:00,x,y,2021-03-31 13:30:00+00:00,2021-03-31 15:30:00+00:00,alpha,True,15.0,1,a-5,3723492,9798.0
1298347,1298347,2021-02-05 08:39:23.413599+00:00,x,y,2021-03-01 05:00:00+00:00,2021-03-01 07:00:00+00:00,gamma,True,32.0,1,c-2,1298347,9150.0
17129110,17129110,2021-08-04 16:38:04.395920+00:00,x,y,2021-08-08 16:00:00+00:00,2021-08-08 18:00:00+00:00,alpha,True,20.0,1,a-23,17129110,10545.0
1376763,1376763,2021-02-07 10:47:49.863638+00:00,x,y,2021-02-08 05:15:00+00:00,2021-02-08 07:25:00+00:00,alpha,True,0.0,0,a-1,1376763,10227.0
16299271,16299271,2021-07-28 14:18:10.372597+00:00,x,y,2021-08-04 13:00:00+00:00,2021-08-04 15:00:00+00:00,alpha,True,15.0,1,a-9,16299271,9045.0
20594542,20594542,2021-08-23 09:56:59.927622+00:00,x,y,2021-08-31 04:00:00+00:00,2021-08-31 06:00:00+00:00,alpha,True,20.0,1,a-1,20594542,8381.0
16497288,16497288,2021-07-30 07:25:19.049568+00:00,x,y,2021-08-03 13:00:00+00:00,2021-08-03 15:00:00+00:00,alpha,True,15.0,1,a-9,16497288,11245.0
6732829,6732829,2021-05-13 15:36:18.328975+00:00,x,y,2021-05-26 05:00:00+00:00,2021-05-26 07:00:00+00:00,alpha,True,15.0,1,a-1,6732829,6495.0
351353,351353,2021-01-10 18:19:43.679266+00:00,x,y,2021-01-22 11:00:00+00:00,2021-01-22 13:00:00+00:00,gamma,True,32.0,1,c-4,351353,8650.0
12970536,12970536,2021-07-05 16:08:44.171031+00:00,x,y,2021-07-28 09:45:00+00:00,2021-07-28 11:45:00+00:00,gamma,True,20.0,1,c-2,12970536,10285.0
19604840,19604840,2021-08-17 10:59:14.900220+00:00,x,y,2021-08-18 10:00:00+00:00,2021-08-18 12:00:00+00:00,alpha,True,15.0,1,a-7,19604840,7524.0
17971612,17971612,2021-08-09 14:33:49.819023+00:00,x,y,2021-08-10 10:00:00+00:00,2021-08-10 12:00:00+00:00,alpha,True,20.0,1,a-7,17971612,10545.0
11131252,11131252,2021-06-24 20:30:24.349813+00:00,x,y,2021-06-25 10:00:00+00:00,2021-06-25 12:00:00+00:00,alpha,True,15.0,1,a-7,11131252,15692.0
12027705,12027705,2021-06-30 17:04:54.681398+00:00,x,y,2021-07-28 17:00:00+00:00,2021-07-28 18:59:00+00:00,gamma,True,20.0,2,c-6,12027705,11035.0
10475209,10475209,2021-06-19 16:23:12.175520+00:00,x,y,2021-10-11 17:00:00+00:00,2021-10-11 18:59:00+00:00,gamma,True,20.0,1,c-6,10475209,6620.0
307259,307259,2021-01-09 09:46:13.718601+00:00,x,y,2021-01-20 13:00:00+00:00,2021-01-20 15:00:00+00:00,alpha,True,0.0,0,a-5,307259,8739.0
4717764,4717764,2021-04-18 08:33:16.972763+00:00,x,y,2021-05-17 05:00:00+00:00,2021-05-17 07:00:00+00:00,alpha,True,15.0,1,a-1,4717764,7796.0
19598280,19598280,2021-08-17 10:17:08.223918+00:00,x,y,2021-08-23 07:00:00+00:00,2021-08-23 09:00:00+00:00,alpha,True,20.0,1,a-5,19598280,14645.0
7022837,7022837,2021-05-17 11:42:19.639754+00:00,x,y,2021-05-26 17:00:00+00:00,2021-05-26 18:59:00+00:00,gamma,True,20.0,1,c-6,7022837,7390.0
18868933,18868933,2021-08-13 11:27:00.509359+00:00,x,y,2021-08-22 17:05:00+00:00,2021-08-22 19:05:00+00:00,omega,True,20.0,1,d-5,18868933,20300.0
6165616,6165616,2021-05-04 16:47:17.929212+00:00,x,y,2021-05-28 05:00:00+00:00,2021-05-28 07:00:00+00:00,gamma,True,20.0,1,c-2,6165616,7390.0
9812126,9812126,2021-06-14 08:42:14.778690+00:00,x,y,2021-06-20 14:00:00+00:00,2021-06-20 16:00:00+00:00,gamma,True,20.0,2,c-4,9812126,7900.0
12878156,12878156,2021-07-05 07:52:37.983630+00:00,x,y,2021-07-30 16:00:00+00:00,2021-07-30 18:00:00+00:00,alpha,True,15.0,1,a-23,12878156,9045.0
6890774,6890774,2021-05-16 03:03:30.076469+00:00,x,y,2021-05-22 13:00:00+00:00,2021-05-22 15:00:00+00:00,alpha,True,15.0,1,a-5,6890774,7397.0
17453879,17453879,2021-08-06 22:03:30.748669+00:00,x,y,2021-09-02 07:00:00+00:00,2021-09-02 09:00:00+00:00,alpha,True,15.0,1,a-5,17453879,6810.0
7126629,7126629,2021-05-18 15:15:51.137885+00:00,x,y,2021-05-31 16:00:00+00:00,2021-05-31 18:00:00+00:00,alpha,True,35.0,1,a-7,7126629,7124.0
9455465,9455465,2021-06-11 21:25:52.798664+00:00,x,y,2021-06-29 11:00:00+00:00,2021-06-29 12:55:00+00:00,beta,True,20.0,0,b-69,9455465,6522.0
5144764,5144764,2021-04-21 16:01:18.390681+00:00,x,y,2021-08-14 05:00:00+00:00,2021-08-14 07:00:00+00:00,gamma,True,20.0,2,c-2,5144764,9650.0
18057502,18057502,2021-08-09 20:30:50.440863+00:00,x,y,2021-08-21 17:00:00+00:00,2021-08-21 18:59:00+00:00,gamma,True,20.0,1,c-6,18057502,11045.0
21604390,21604390,2021-08-30 16:45:19.585113+00:00,x,y,2021-09-27 13:00:00+00:00,2021-09-27 15:00:00+00:00,alpha,True,15.0,1,a-9,21604390,6810.0
6697556,6697556,2021-05-12 18:35:02.455795+00:00,x,y,2021-05-19 17:00:00+00:00,2021-05-19 18:59:00+00:00,gamma,True,20.0,1,c-6,6697556,7390.0
17945529,17945529,2021-08-09 12:22:22.627975+00:00,x,y,2021-08-14 10:35:00+00:00,2021-08-14 12:35:00+00:00,omega,True,20.0,1,d-3,17945529,6870.0
15783153,15783153,2021-07-25 00:40:37.480043+00:00,x,y,2021-07-27 07:00:00+00:00,2021-07-27 09:00:00+00:00,alpha,True,35.0,1,a-5,15783153,12645.0
8074150,8074150,2021-05-30 01:08:50.174151+00:00,x,y,2021-06-03 14:00:00+00:00,2021-06-03 15:55:00+00:00,beta,True,20.0,0,b-9,8074150,10088.0
10670095,10670095,2021-06-21 09:55:41.750764+00:00,x,y,2021-06-30 10:00:00+00:00,2021-06-30 12:00:00+00:00,alpha,True,35.0,1,a-7,10670095,7150.0
17529693,17529693,2021-08-07 10:51:23.573424+00:00,x,y,2021-08-10 17:05:00+00:00,2021-08-10 19:05:00+00:00,omega,True,20.0,1,d-5,17529693,6870.0
18449141,18449141,2021-08-11 11:28:17.884771+00:00,x,y,2021-08-15 16:00:00+00:00,2021-08-15 18:00:00+00:00,alpha,True,20.0,1,a-23,18449141,12645.0
10383936,10383936,2021-06-18 20:45:26.776139+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20.0,2,c-6,10383936,7620.0
14526533,14526533,2021-07-15 08:04:45.393388+00:00,x,y,2021-07-15 14:00:00+00:00,2021-07-15 15:55:00+00:00,beta,True,40.0,0,b-9,14526533,19860.0
16389424,16389424,2021-07-29 09:35:50.247197+00:00,x,y,2021-08-15 11:00:00+00:00,2021-08-15 12:55:00+00:00,beta,True,20.0,0,b-69,16389424,7310.0
6331926,6331926,2021-05-07 05:43:04.087266+00:00,x,y,2021-05-17 15:30:00+00:00,2021-05-17 17:30:00+00:00,alpha,True,15.0,1,a-7,6331926,8132.0
7220407,7220407,2021-05-19 16:44:49.224257+00:00,x,y,2021-06-15 17:00:00+00:00,2021-06-15 18:59:00+00:00,gamma,True,20.0,1,c-6,7220407,8025.0
14454830,14454830,2021-07-14 17:03:36.062113+00:00,x,y,2021-07-25 13:00:00+00:00,2021-07-25 15:00:00+00:00,alpha,True,35.0,1,a-9,14454830,25345.0
8494679,8494679,2021-06-02 13:37:38.826637+00:00,x,y,2021-08-07 16:00:00+00:00,2021-08-07 18:00:00+00:00,alpha,True,35.0,1,a-23,8494679,9707.0
16292944,16292944,2021-07-28 13:17:50.136767+00:00,x,y,2021-08-08 07:00:00+00:00,2021-08-08 09:00:00+00:00,alpha,True,35.0,1,a-5,16292944,10545.0
6298992,6298992,2021-05-06 15:41:11.045782+00:00,x,y,2021-05-08 11:00:00+00:00,2021-05-08 13:00:00+00:00,gamma,True,20.0,1,c-4,6298992,7390.0
12061000,12061000,2021-06-30 20:11:01.378865+00:00,x,y,2021-07-02 13:00:00+00:00,2021-07-02 15:00:00+00:00,alpha,True,35.0,1,a-9,12061000,13277.0
19886967,19886967,2021-08-18 20:37:31.707195+00:00,x,y,2021-08-24 04:00:00+00:00,2021-08-24 06:00:00+00:00,alpha,True,15.0,1,a-1,19886967,11245.0
15126281,15126281,2021-07-19 18:18:53.558587+00:00,x,y,2021-07-27 17:00:00+00:00,2021-07-27 18:59:00+00:00,gamma,True,20.0,1,c-6,15126281,10285.0
20552300,20552300,2021-08-23 03:45:21.120093+00:00,x,y,2021-08-26 04:40:00+00:00,2021-08-26 06:40:00+00:00,omega,True,20.0,1,d-1,20552300,9000.0
9411510,9411510,2021-06-11 13:28:25.086281+00:00,x,y,2021-06-13 05:00:00+00:00,2021-06-13 07:00:00+00:00,gamma,True,20.0,2,c-2,9411510,11900.0
21608028,21608028,2021-08-30 17:12:10.888363+00:00,x,y,2021-10-28 05:00:00+00:00,2021-10-28 06:55:00+00:00,beta,True,40.0,0,b-1,21608028,7300.0
15165018,15165018,2021-07-20 05:45:50.652898+00:00,x,y,2021-07-26 14:00:00+00:00,2021-07-26 16:00:00+00:00,gamma,True,20.0,1,c-4,15165018,15075.0
11580031,11580031,2021-06-28 05:40:48.749261+00:00,x,y,2021-06-30 14:00:00+00:00,2021-06-30 15:55:00+00:00,beta,True,40.0,0,b-9,11580031,17387.0
8530893,8530893,2021-06-02 19:26:43.325525+00:00,x,y,2021-06-06 11:00:00+00:00,2021-06-06 13:00:00+00:00,gamma,True,20.0,2,c-4,8530893,11900.0
20260839,20260839,2021-08-21 04:33:27.011014+00:00,x,y,2021-09-05 07:00:00+00:00,2021-09-05 09:00:00+00:00,alpha,True,15.0,1,a-5,20260839,7524.0
2899926,2899926,2021-03-09 11:54:01.138791+00:00,x,y,2021-03-11 15:30:00+00:00,2021-03-11 17:30:00+00:00,alpha,True,35.0,1,a-7,2899926,9235.0
14160278,14160278,2021-07-12 18:07:26.050076+00:00,x,y,2021-07-18 04:00:00+00:00,2021-07-18 06:00:00+00:00,alpha,True,35.0,1,a-1,14160278,19545.0
19508945,19508945,2021-08-16 20:06:54.620929+00:00,x,y,2021-08-26 16:00:00+00:00,2021-08-26 17:55:00+00:00,beta,True,20.0,0,b-19,19508945,6580.0
12360114,12360114,2021-07-02 14:18:33.880957+00:00,x,y,2021-07-09 10:00:00+00:00,2021-07-09 12:00:00+00:00,alpha,True,35.0,1,a-7,12360114,12645.0
11637986,11637986,2021-06-28 12:04:21.598298+00:00,x,y,2021-07-03 05:00:00+00:00,2021-07-03 06:55:00+00:00,beta,True,40.0,0,b-1,11637986,8065.0
1456963,1456963,2021-02-09 11:06:08.725424+00:00,x,y,2021-02-11 05:00:00+00:00,2021-02-11 07:00:00+00:00,gamma,True,32.0,1,c-2,1456963,9150.0
14425467,14425467,2021-07-14 13:18:57.295053+00:00,x,y,2021-07-24 17:00:00+00:00,2021-07-24 18:59:00+00:00,gamma,True,20.0,1,c-6,14425467,19360.0
1270755,1270755,2021-02-04 13:57:11.762603+00:00,x,y,2021-02-16 17:00:00+00:00,2021-02-16 18:59:00+00:00,gamma,True,0.0,0,c-6,1270755,8525.0
17404086,17404086,2021-08-06 15:52:20.453665+00:00,x,y,2021-08-18 14:00:00+00:00,2021-08-18 16:00:00+00:00,gamma,True,20.0,1,c-4,17404086,8525.0
20136366,20136366,2021-08-20 09:38:26.912068+00:00,x,y,2021-09-13 10:00:00+00:00,2021-09-13 12:00:00+00:00,gamma,True,20.0,1,c-2,20136366,7500.0
4879692,4879692,2021-04-19 17:33:39.351456+00:00,x,y,2021-04-25 15:30:00+00:00,2021-04-25 17:30:00+00:00,alpha,True,35.0,1,a-7,4879692,5495.0
7398784,7398784,2021-05-21 14:32:50.930966+00:00,x,y,2021-05-25 11:00:00+00:00,2021-05-25 12:55:00+00:00,beta,True,20.0,0,b-69,7398784,7385.0
4937837,4937837,2021-04-20 04:18:31.659375+00:00,x,y,2021-04-23 15:30:00+00:00,2021-04-23 17:30:00+00:00,alpha,True,15.0,1,a-7,4937837,4990.0
19812962,19812962,2021-08-18 13:12:24.020811+00:00,x,y,2021-08-27 16:00:00+00:00,2021-08-27 18:00:00+00:00,alpha,True,15.0,1,a-23,19812962,7524.0
3731861,3731861,2021-03-23 16:02:13.320407+00:00,x,y,2021-04-01 05:00:00+00:00,2021-04-01 06:55:00+00:00,beta,True,20.0,0,b-1,3731861,8978.0
4264164,4264164,2021-04-05 04:30:53.841463+00:00,x,y,2021-04-05 08:00:00+00:00,2021-04-05 09:55:00+00:00,beta,True,20.0,0,b-67,4264164,9322.0
17404165,17404165,2021-08-06 15:53:34.126344+00:00,x,y,2021-08-21 16:00:00+00:00,2021-08-21 18:00:00+00:00,alpha,True,15.0,1,a-23,17404165,12945.0
17216944,17216944,2021-08-05 10:43:30.744686+00:00,x,y,2021-08-19 13:00:00+00:00,2021-08-19 15:00:00+00:00,alpha,True,20.0,1,a-9,17216944,10545.0
10802906,10802906,2021-06-22 10:45:41.806521+00:00,x,y,2021-07-31 04:00:00+00:00,2021-07-31 06:00:00+00:00,alpha,True,15.0,1,a-1,10802906,9497.0
5498409,5498409,2021-04-25 09:36:31.267382+00:00,x,y,2021-04-26 11:00:00+00:00,2021-04-26 13:00:00+00:00,gamma,True,20.0,2,c-4,5498409,8640.0
7530688,7530688,2021-05-23 04:31:43.792382+00:00,x,y,2021-06-11 05:00:00+00:00,2021-06-11 07:00:00+00:00,gamma,True,20.0,1,c-2,7530688,8025.0
5947139,5947139,2021-05-01 14:38:30.598539+00:00,x,y,2021-05-04 11:00:00+00:00,2021-05-04 13:00:00+00:00,gamma,True,20.0,1,c-4,5947139,7640.0
10229120,10229120,2021-06-17 14:45:40.107166+00:00,x,y,2021-08-02 16:00:00+00:00,2021-08-02 18:00:00+00:00,alpha,True,15.0,1,a-23,10229120,6531.0
1541427,1541427,2021-02-11 13:47:11.067465+00:00,x,y,2021-02-22 05:00:00+00:00,2021-02-22 06:55:00+00:00,beta,True,35.0,0,b-1,1541427,9522.0
14422722,14422722,2021-07-14 12:55:57.605925+00:00,x,y,2021-07-30 14:00:00+00:00,2021-07-30 15:55:00+00:00,beta,True,40.0,0,b-9,14422722,10920.0
16335050,16335050,2021-07-28 19:39:19.910849+00:00,x,y,2021-08-05 04:00:00+00:00,2021-08-05 06:00:00+00:00,alpha,True,15.0,1,a-1,16335050,8300.0
20287182,20287182,2021-08-21 08:35:27.688037+00:00,x,y,2021-08-23 14:00:00+00:00,2021-08-23 15:55:00+00:00,beta,True,40.0,0,b-9,20287182,20440.0
6968422,6968422,2021-05-16 20:25:08.245941+00:00,x,y,2021-05-20 16:00:00+00:00,2021-05-20 18:00:00+00:00,alpha,True,15.0,1,a-7,6968422,6890.0
1124758,1124758,2021-02-01 07:52:29.931263+00:00,x,y,2021-02-02 11:00:00+00:00,2021-02-02 13:00:00+00:00,gamma,True,32.0,1,c-4,1124758,9150.0
19439723,19439723,2021-08-16 13:08:33.512918+00:00,x,y,2021-08-26 13:00:00+00:00,2021-08-26 15:00:00+00:00,alpha,True,15.0,1,a-9,19439723,7524.0
5939276,5939276,2021-05-01 12:00:37.294976+00:00,x,y,2021-05-05 05:00:00+00:00,2021-05-05 07:00:00+00:00,gamma,True,0.0,0,c-2,5939276,7315.0
15521160,15521160,2021-07-23 05:44:37.996023+00:00,x,y,2021-07-23 16:00:00+00:00,2021-07-23 18:00:00+00:00,alpha,True,15.0,1,a-23,15521160,6524.0
3232003,3232003,2021-03-14 08:35:36.125816+00:00,x,y,2021-03-15 05:00:00+00:00,2021-03-15 07:00:00+00:00,gamma,True,20.0,2,c-2,3232003,11300.0
10126428,10126428,2021-06-16 16:50:40.288139+00:00,x,y,2021-07-02 11:00:00+00:00,2021-07-02 12:55:00+00:00,beta,True,20.0,0,b-69,10126428,6344.0
17301505,17301505,2021-08-05 21:29:24.758069+00:00,x,y,2021-08-13 10:35:00+00:00,2021-08-13 12:35:00+00:00,omega,True,20.0,1,d-3,17301505,6870.0
2736194,2736194,2021-03-06 16:55:55.146784+00:00,x,y,2021-03-19 13:30:00+00:00,2021-03-19 15:30:00+00:00,alpha,True,15.0,1,a-5,2736194,7502.0
16710638,16710638,2021-08-01 03:07:12.608883+00:00,x,y,2021-08-22 16:00:00+00:00,2021-08-22 18:00:00+00:00,alpha,True,35.0,1,a-23,16710638,10545.0
7731117,7731117,2021-05-25 12:59:27.733886+00:00,x,y,2021-06-03 05:00:00+00:00,2021-06-03 07:00:00+00:00,alpha,True,35.0,1,a-1,7731117,7520.0
14873199,14873199,2021-07-17 17:46:11.906353+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,gamma,True,20.0,1,c-2,14873199,13130.0
11343783,11343783,2021-06-26 11:35:05.807427+00:00,x,y,2021-06-26 17:00:00+00:00,2021-06-26 18:59:00+00:00,gamma,True,20.0,1,c-6,11343783,10285.0
10397924,10397924,2021-06-19 03:44:42.404813+00:00,x,y,2021-07-02 07:00:00+00:00,2021-07-02 09:00:00+00:00,alpha,True,15.0,1,a-5,10397924,6531.0
9211052,9211052,2021-06-09 13:56:36.408517+00:00,x,y,2021-06-12 13:00:00+00:00,2021-06-12 15:00:00+00:00,alpha,True,15.0,1,a-9,9211052,10006.0
8761379,8761379,2021-06-05 01:05:05.484203+00:00,x,y,2021-06-16 11:00:00+00:00,2021-06-16 13:00:00+00:00,gamma,True,20.0,2,c-4,8761379,11900.0
14924447,14924447,2021-07-18 07:07:20.707358+00:00,x,y,2021-07-24 13:00:00+00:00,2021-07-24 15:00:00+00:00,alpha,True,15.0,1,a-9,14924447,14945.0
12671658,12671658,2021-07-04 07:19:02.360758+00:00,x,y,2021-08-01 04:00:00+00:00,2021-08-01 06:00:00+00:00,alpha,True,15.0,1,a-1,12671658,7524.0
942583,942583,2021-01-27 15:11:12.530847+00:00,x,y,2021-01-28 11:00:00+00:00,2021-01-28 13:00:00+00:00,gamma,True,0.0,0,c-4,942583,9280.0
4433718,4433718,2021-04-09 10:13:17.628934+00:00,x,y,2021-04-11 13:30:00+00:00,2021-04-11 15:30:00+00:00,alpha,True,15.0,1,a-5,4433718,8048.0
1974632,1974632,2021-02-21 11:46:33.144425+00:00,x,y,2021-03-01 05:00:00+00:00,2021-03-01 06:55:00+00:00,beta,True,20.0,0,b-1,1974632,11504.0
9064966,9064966,2021-06-08 06:20:00.962669+00:00,x,y,2021-06-13 11:00:00+00:00,2021-06-13 13:00:00+00:00,gamma,True,20.0,2,c-4,9064966,11900.0
7950790,7950790,2021-05-28 13:30:33.318132+00:00,x,y,2021-06-04 13:00:00+00:00,2021-06-04 15:00:00+00:00,alpha,True,15.0,1,a-5,7950790,7520.0
